annee;patho_niv1;patho_niv2;patho_niv3;top;cla_age_5;sexe;region;dept;Ntop;Npop;prev;Niveau prioritaire;libelle_classe_age;libelle_sexe;tri
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;2;27;70;20;8060;0.273;2,3;de 65 à 69 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;2;27;90;30;4240;0.638;2,3;de 65 à 69 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;2;28;14;90;24020;0.354;2,3;de 65 à 69 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;2;28;50;60;17460;0.361;2,3;de 65 à 69 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;2;28;999;480;109770;0.438;2,3;de 65 à 69 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;2;32;02;90;16940;0.531;2,3;de 65 à 69 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;2;32;60;120;23280;0.498;2,3;de 65 à 69 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;2;44;68;140;23880;0.57;2,3;de 65 à 69 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;2;53;22;80;22710;0.361;2,3;de 65 à 69 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;2;53;999;440;113060;0.393;2,3;de 65 à 69 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;2;75;16;50;12770;0.399;2,3;de 65 à 69 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;2;75;33;190;48960;0.388;2,3;de 65 à 69 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;2;76;11;80;13800;0.551;2,3;de 65 à 69 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;2;76;30;130;25940;0.49;2,3;de 65 à 69 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;2;76;31;150;35220;0.42;2,3;de 65 à 69 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;2;76;32;30;7070;0.41;2,3;de 65 à 69 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;2;76;34;190;37860;0.502;2,3;de 65 à 69 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;2;76;09;30;5650;0.443;2,3;de 65 à 69 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;2;84;03;50;12580;0.366;2,3;de 65 à 69 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;2;84;38;140;36000;0.378;2,3;de 65 à 69 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;2;84;69;200;45130;0.445;2,3;de 65 à 69 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;2;84;74;80;21010;0.376;2,3;de 65 à 69 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;2;93;05;20;5120;0.41;2,3;de 65 à 69 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;2;93;06;160;36020;0.43;2,3;de 65 à 69 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;2;94;2A;20;5010;0.4;2,3;de 65 à 69 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;2;94;999;80;10590;0.718;2,3;de 65 à 69 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;02;972;200;24620;0.808;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;04;974;260;42600;0.613;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;11;77;360;66280;0.548;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;11;94;370;60960;0.61;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;11;95;350;55460;0.627;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;24;36;70;15800;0.456;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;24;999;680;158820;0.427;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;27;25;120;29290;0.393;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;27;39;60;16650;0.342;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;28;76;420;73920;0.571;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;32;62;530;86560;0.615;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;44;51;150;32170;0.46;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;44;54;210;41240;0.504;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;44;57;400;62890;0.639;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;44;67;400;65820;0.611;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;44;88;100;25080;0.391;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;44;999;1810;333120;0.543;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;52;53;70;18190;0.401;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;52;72;160;34820;0.451;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;52;85;180;51020;0.357;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;53;29;230;61890;0.375;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;53;35;240;55220;0.438;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;53;999;930;216060;0.431;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;75;16;100;24490;0.4;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;75;17;210;52670;0.389;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;75;33;390;91620;0.425;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;75;64;200;44780;0.435;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;75;79;100;23600;0.428;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;75;87;120;24290;0.49;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;75;999;1670;399840;0.417;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;76;11;130;26610;0.485;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;76;30;270;50070;0.531;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;76;31;290;66670;0.433;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;76;48;30;5140;0.642;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;76;81;100;26320;0.372;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;84;15;50;10940;0.484;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;84;03;90;23830;0.378;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;84;43;60;15620;0.384;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;84;63;180;40270;0.435;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;84;07;90;22640;0.393;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;84;74;150;39710;0.37;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;93;13;560;113860;0.487;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;93;84;140;35630;0.385;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;93;999;1380;314060;0.439;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;94;2A;40;9800;0.449;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;94;2B;100;10740;0.894;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;65-69;9;94;999;140;20590;0.68;2,3;de 65 à 69 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;70-74;1;02;972;170;8920;1.883;2,3;de 70 à 74 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;70-74;1;02;999;170;8920;1.883;2,3;de 70 à 74 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;70-74;1;03;973;30;2310;1.386;2,3;de 70 à 74 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;70-74;1;06;999;;900;;2,3;de 70 à 74 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;70-74;1;11;75;570;43980;1.298;2,3;de 70 à 74 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;70-74;1;11;77;350;28270;1.228;2,3;de 70 à 74 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;70-74;1;11;78;350;28910;1.2;2,3;de 70 à 74 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;70-74;1;11;92;390;28150;1.392;2,3;de 70 à 74 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;70-74;1;11;94;400;24890;1.615;2,3;de 70 à 74 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;70-74;1;24;18;80;9760;0.84;2,3;de 70 à 74 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;70-74;1;24;36;80;7410;1.039;2,3;de 70 à 74 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;70-74;1;24;45;200;17920;1.088;2,3;de 70 à 74 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;70-74;1;24;999;740;73540;1.002;2,3;de 70 à 74 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;70-74;1;27;25;130;13720;0.933;2,3;de 70 à 74 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;70-74;1;27;58;80;7550;1.087;2,3;de 70 à 74 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;70-74;1;27;70;90;7430;1.226;2,3;de 70 à 74 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;70-74;1;27;90;60;3680;1.741;2,3;de 70 à 74 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;70-74;1;28;27;180;15940;1.129;2,3;de 70 à 74 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;70-74;1;28;50;160;15600;0.994;2,3;de 70 à 74 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;70-74;1;28;999;1050;91950;1.138;2,3;de 70 à 74 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;70-74;1;32;02;200;14600;1.35;2,3;de 70 à 74 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;70-74;1;32;59;960;57670;1.66;2,3;de 70 à 74 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;70-74;1;32;60;230;19500;1.18;2,3;de 70 à 74 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;70-74;1;32;62;490;36520;1.331;2,3;de 70 à 74 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;70-74;1;44;10;90;8730;1.077;2,3;de 70 à 74 ans;hommes;37.0
